age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,score,an_income,pre_total_duration
30,2,2,1,0,64145,0,0,1,29,5,177,1,579,0,3,2.0,641450,0
31,1,2,1,0,33373,1,0,2,15,7,152,2,421,0,3,1.0,367103,0
57,5,1,0,0,39096,0,0,0,18,1,158,2,280,0,3,3.0,1446552,0
35,4,1,2,0,51887,1,0,0,12,7,351,1,230,1,0,2.0,778305,351
35,9,1,1,0,49578,1,0,0,28,5,826,2,468,0,1,1.0,743670,0
60,5,2,1,0,94476,1,0,0,9,1,14,1,478,0,3,3.0,3779040,0
57,2,1,2,0,19027,0,0,2,2,5,177,1,735,0,3,2.0,703999,0
57,5,1,1,0,97554,0,0,0,9,0,101,2,492,0,3,3.0,3609498,0
46,4,1,2,0,30219,1,0,0,12,7,1045,1,350,0,3,2.0,785694,0
30,4,2,2,0,97525,1,0,0,17,0,101,3,849,0,3,2.0,975250,0
35,4,2,2,0,29794,1,0,0,4,1,158,1,307,0,3,2.0,446910,0
46,0,1,3,0,77030,0,0,0,26,8,14,1,44,0,3,2.0,2002780,0
33,1,1,0,0,57087,1,0,2,15,7,152,1,160,0,3,1.0,742131,0
30,9,2,1,0,69638,1,0,0,13,7,189,2,17,0,3,1.0,696380,0
33,4,1,2,0,67032,1,0,0,27,7,1045,1,127,0,3,2.0,871416,0
30,7,2,2,0,-1092,0,0,0,13,1,158,1,823,0,3,2.0,-10920,0
32,1,1,1,0,38579,1,0,0,7,7,351,3,532,0,0,1.0,462948,0
35,1,1,1,0,2619,1,0,0,11,7,523,1,258,0,0,1.0,39285,0
29,0,1,0,0,20057,0,0,0,11,7,121,2,496,0,3,2.0,180513,0
31,1,2,1,0,28430,0,0,0,18,1,225,4,749,0,3,2.0,312730,0
29,0,1,2,0,19450,0,0,0,7,4,271,2,511,0,3,2.0,175050,0
31,9,2,3,0,16797,0,0,0,22,1,158,1,762,0,3,2.0,184767,0
31,1,1,1,0,80765,1,0,2,15,7,345,1,91,0,3,1.0,888415,0
35,4,0,2,0,77971,0,0,0,18,0,87,2,729,1,3,2.0,1169565,87
30,2,2,1,0,86625,0,1,0,7,4,271,3,152,0,3,2.0,866250,0
31,9,2,1,0,85167,0,0,0,12,7,82,2,622,0,1,2.0,936837,0
34,7,2,1,0,10417,1,0,0,27,7,1045,1,584,0,3,1.0,145838,0
30,4,2,2,0,82175,1,0,0,17,7,14,4,639,0,3,2.0,821750,0
48,6,1,2,0,43644,1,0,0,21,8,158,1,793,0,3,1.0,1222032,0
41,9,1,1,0,-3258,0,1,0,8,4,158,2,241,0,3,2.0,-68418,0
31,7,1,1,0,88269,0,0,2,2,5,158,3,685,0,3,2.0,970959,0
34,1,1,0,0,-5801,0,0,2,30,7,152,2,130,0,3,2.0,-81214,0
36,4,1,2,0,29896,0,0,0,18,1,158,2,265,0,3,2.0,478336,0
30,7,1,1,0,37752,1,0,0,18,8,101,1,75,1,1,1.0,377520,101
33,9,1,1,0,48592,1,0,2,15,7,152,1,411,0,3,1.0,631696,0
30,3,2,1,0,34290,0,0,0,7,4,158,1,495,0,3,2.0,342900,0
36,1,0,0,0,51822,0,0,0,13,8,158,2,191,0,3,2.0,829152,0
29,10,1,1,0,78572,1,0,0,2,5,177,3,637,0,3,3.0,707148,0
31,9,1,1,0,16086,0,0,0,20,1,158,2,76,0,3,2.0,176946,0
31,1,2,1,0,100507,1,1,2,16,7,152,2,21,0,3,0.0,1105577,0
40,0,0,2,0,64457,0,0,2,2,5,177,1,657,0,3,2.0,1289140,0
30,6,2,3,0,20147,1,0,2,11,7,658,1,62,0,3,1.0,201470,0
36,0,1,1,0,21069,0,0,2,2,5,67,1,640,0,3,2.0,337104,0
36,2,1,1,0,23079,1,1,0,4,1,158,1,653,0,3,0.0,369264,0
33,0,2,1,0,76130,1,0,2,15,7,152,2,793,0,3,2.0,989690,0
36,4,1,2,0,19643,0,0,0,8,1,158,1,280,0,3,2.0,314288,0
33,1,1,0,0,30786,0,0,0,2,5,177,2,814,0,3,2.0,400218,0
58,0,0,1,0,6406,0,0,0,27,7,121,4,774,0,3,2.0,243428,0
31,4,1,2,0,57666,1,0,2,15,7,259,1,255,0,3,2.0,634326,0
30,2,1,2,0,39157,0,0,2,20,5,177,1,29,0,3,2.0,391570,0
34,7,2,1,0,88064,1,0,2,16,7,152,1,765,0,3,1.0,1232896,0
32,9,2,1,0,32621,1,0,0,28,7,101,1,724,0,0,1.0,391452,0
43,2,1,1,0,78276,1,1,0,21,8,14,1,5,0,3,0.0,1800348,0
32,0,2,1,0,-135,1,1,0,17,4,121,4,192,0,3,2.0,-1620,0
34,9,2,3,0,82323,0,0,2,30,7,152,2,505,0,3,2.0,1152522,0
48,10,0,0,0,15699,0,0,0,21,8,14,2,425,0,3,3.0,439572,0
32,4,1,2,0,100645,1,0,2,16,7,152,2,241,0,3,2.0,1207740,0
30,4,2,2,0,52452,0,0,0,18,7,158,2,627,0,3,2.0,524520,0
33,1,1,0,0,52543,1,0,2,2,5,87,1,282,0,3,1.0,683059,0
33,1,1,1,0,74829,1,0,0,30,7,126,1,743,0,3,1.0,972777,0
31,1,1,1,0,102117,1,0,0,17,0,101,3,551,0,3,1.0,1123287,0
30,6,1,3,0,50833,0,0,2,2,5,67,1,236,0,3,2.0,508330,0
35,4,1,2,0,52557,1,0,0,12,1,101,2,4,0,0,2.0,788355,0
33,4,1,2,0,35936,1,0,0,27,7,345,1,781,0,3,2.0,467168,0
32,9,2,1,0,47743,1,0,0,12,7,207,2,359,0,0,1.0,572916,0
37,0,1,1,0,8366,0,0,0,19,1,158,1,136,0,3,2.0,142222,0
31,1,1,0,0,76696,0,0,0,4,1,225,4,107,0,3,2.0,843656,0
34,0,0,1,0,24553,1,0,2,16,7,259,2,252,0,3,2.0,343742,0
30,4,2,2,0,78315,0,0,0,14,4,158,4,183,0,3,2.0,783150,0
33,1,1,0,0,38507,1,0,0,27,7,345,1,495,0,3,1.0,500591,0
35,4,1,2,0,85582,1,0,0,27,7,345,1,658,0,3,2.0,1283730,0
57,1,1,1,0,61651,0,0,0,30,0,158,2,255,0,3,2.0,2281087,0
32,4,1,2,0,47808,1,0,0,3,2,101,3,141,0,0,2.0,573696,0
35,9,1,1,0,6178,1,0,0,27,7,345,1,55,0,3,1.0,92670,0
31,1,1,1,0,27736,1,0,2,28,7,152,2,702,0,3,1.0,305096,0
30,6,1,2,0,4679,0,0,0,18,7,158,2,795,0,3,2.0,46790,0
31,1,1,1,0,22068,1,0,0,12,7,82,1,85,1,0,1.0,242748,82
31,0,1,1,0,89389,1,1,0,17,8,101,1,497,1,0,2.0,983279,101
45,4,1,2,0,53361,0,0,0,17,4,158,1,435,0,3,2.0,1334025,0
34,0,0,2,0,67942,0,0,0,28,7,207,2,385,1,0,2.0,951188,207
51,1,1,0,0,82444,0,1,0,7,4,43,3,276,0,3,2.0,2555764,0
31,1,1,1,0,31990,1,0,0,27,7,345,1,448,0,3,1.0,351890,0
35,4,1,2,0,97265,1,0,0,28,3,101,1,479,0,0,2.0,1458975,0
30,5,1,0,0,15139,0,0,0,11,4,14,1,20,0,3,3.0,151390,0
33,9,1,1,0,6228,1,0,0,27,7,345,1,860,0,3,1.0,80964,0
32,7,2,2,0,75856,0,0,0,17,0,104,2,791,1,1,2.0,910272,104
35,1,0,1,0,18893,1,0,2,15,7,345,1,810,0,3,1.0,283395,0
31,9,1,2,0,38452,1,1,0,4,1,158,2,246,0,3,0.0,422972,0
32,0,0,0,0,2876,1,0,0,6,7,207,2,13,0,0,2.0,34512,0
30,10,2,2,0,19604,0,0,0,5,7,259,2,91,0,3,3.0,196040,0
35,1,1,1,0,73244,1,0,0,2,5,184,1,164,0,3,1.0,1098660,0
49,3,1,0,0,17208,0,0,0,12,5,177,3,529,0,3,2.0,499032,0
39,4,2,2,0,32295,0,0,0,18,1,158,3,838,0,3,2.0,613605,0
28,1,2,1,0,77463,0,0,1,9,4,66,3,402,0,3,2.0,619704,0
46,1,1,1,0,17960,0,0,1,3,2,72,1,852,0,3,2.0,466960,0
46,5,1,0,0,1950,0,0,0,20,1,177,2,108,0,3,3.0,50700,0
31,1,1,0,0,79772,1,1,0,18,1,158,1,516,0,3,0.0,877492,0
39,4,1,2,0,25406,0,0,0,18,1,158,1,275,0,3,2.0,482714,0
60,6,2,2,0,77832,0,0,0,28,4,158,1,671,0,3,2.0,3113280,0
42,7,1,1,0,81032,0,0,1,28,3,158,1,180,0,3,2.0,1782704,0
33,1,2,1,0,3831,1,0,2,15,7,345,1,833,0,3,1.0,49803,0
26,8,2,1,0,7688,0,0,0,2,5,177,2,92,0,3,3.0,46128,0
43,5,1,0,0,89545,0,1,0,4,1,158,1,564,0,3,3.0,2059535,0
49,2,1,0,0,48173,0,0,0,7,4,158,4,150,0,3,2.0,1397017,0
31,7,2,1,0,81741,0,0,0,8,2,101,1,16,1,0,2.0,899151,101
34,4,0,2,0,33819,1,0,0,2,2,101,1,582,0,0,2.0,473466,0
32,8,2,2,0,-5197,0,0,0,21,8,158,1,551,0,3,3.0,-62364,0
30,9,2,1,0,70970,0,0,0,7,4,66,1,396,0,3,2.0,709700,0
45,1,1,0,0,15960,0,0,0,9,1,158,2,362,0,3,2.0,399000,0
31,9,2,1,0,19393,1,0,2,16,7,245,1,42,0,3,1.0,213323,0
32,6,1,2,0,51703,1,1,0,3,1,101,2,468,0,0,0.0,620436,0
31,7,1,1,0,94382,1,0,0,7,4,271,4,495,0,3,1.0,1038202,0
33,4,1,1,0,63972,1,0,0,27,7,345,2,59,0,3,2.0,831636,0
32,7,1,1,0,101976,1,0,2,16,7,121,1,716,0,3,1.0,1223712,0
31,9,1,1,0,36678,1,1,0,17,0,56,1,649,0,3,0.0,403458,0
37,3,2,1,0,61385,0,0,0,13,1,158,2,461,0,3,2.0,1043545,0
35,9,2,1,0,95477,0,0,0,28,3,126,1,567,0,3,2.0,1432155,0
31,4,2,2,0,13670,0,0,2,2,7,826,1,87,0,3,2.0,150370,0
32,10,2,1,0,38465,1,0,0,27,7,14,2,456,0,3,3.0,461580,0
37,4,1,2,0,22452,0,0,0,30,0,158,2,617,0,3,2.0,381684,0
34,4,1,1,0,7255,1,0,0,27,7,345,1,280,0,3,2.0,101570,0
44,0,0,2,0,79234,0,0,0,14,4,271,4,612,0,3,2.0,1901616,0
30,7,2,1,0,95264,1,1,0,17,4,271,3,746,0,3,0.0,952640,0
29,9,2,1,0,55642,0,0,0,17,7,154,3,96,0,3,2.0,500778,0
60,5,1,1,0,92418,0,0,0,30,9,101,1,698,0,3,3.0,3696720,0
27,4,1,1,0,22879,1,0,0,27,7,345,1,480,0,3,2.0,160153,0
32,0,2,1,0,54877,1,0,0,12,7,345,3,91,0,3,2.0,658524,0
33,9,1,1,0,64702,1,0,0,27,7,345,1,485,0,3,1.0,841126,0
31,1,0,1,0,89443,1,1,2,25,7,658,1,745,0,3,0.0,983873,0
31,4,1,1,0,90590,1,0,2,15,7,345,1,421,0,3,2.0,996490,0
30,7,1,2,0,19380,0,0,0,18,1,158,4,498,0,3,2.0,193800,0
33,9,1,1,0,3145,1,0,0,27,7,345,1,590,0,3,1.0,40885,0
27,4,1,1,0,86673,1,0,0,27,7,345,1,333,0,3,2.0,606711,0
31,10,1,1,0,64890,1,0,0,21,8,427,1,656,0,3,3.0,713790,0
29,0,2,1,0,55377,1,1,0,28,0,101,3,583,0,3,2.0,498393,0
35,9,2,1,0,99807,1,0,0,18,8,121,1,141,0,3,1.0,1497105,0
35,1,1,1,0,97020,1,0,0,27,7,345,1,24,0,3,1.0,1455300,0
30,4,2,2,0,2534,1,0,1,7,4,271,3,628,0,3,2.0,25340,0
34,9,1,1,0,86341,1,0,0,27,7,345,4,852,0,3,1.0,1208774,0
34,7,1,1,0,47619,1,0,0,12,7,345,1,707,0,3,1.0,666666,0
35,9,2,1,0,39739,0,0,0,12,7,138,3,796,1,1,2.0,596085,138
46,2,1,2,0,30603,1,0,0,26,2,14,1,868,0,3,1.0,795678,0
48,0,1,1,0,9371,0,1,1,21,8,14,4,65,0,3,2.0,262388,0
30,1,1,0,0,76704,1,1,2,30,7,658,1,743,0,3,0.0,767040,0
37,9,2,2,0,47356,0,0,2,17,5,67,1,827,0,3,2.0,805052,0
34,1,2,3,0,16176,0,0,0,21,8,101,1,305,0,0,2.0,226464,0
29,4,2,2,0,11628,1,0,0,30,9,132,1,32,2,2,2.0,104652,264
30,4,2,2,0,76195,0,0,2,20,5,117,2,244,0,3,2.0,761950,0
40,2,1,1,0,51652,1,0,2,28,7,121,4,40,0,3,1.0,1033040,0
31,4,1,1,0,50423,1,0,0,27,7,345,1,647,0,3,2.0,554653,0
30,4,1,2,0,58561,0,0,0,26,2,158,2,269,0,3,2.0,585610,0
43,0,1,1,0,-3137,0,0,0,20,1,158,2,233,0,3,2.0,-72151,0
35,9,1,1,0,12754,1,0,0,27,7,345,1,188,0,3,1.0,191310,0
30,1,1,1,0,74438,1,0,2,26,7,345,1,481,0,3,1.0,744380,0
59,5,1,1,0,43812,0,0,2,20,5,64,2,342,0,3,3.0,1708668,0
51,7,1,1,0,12932,0,1,2,20,7,259,2,629,0,3,2.0,400892,0
36,2,1,2,0,96548,1,1,2,2,5,117,2,811,0,3,0.0,1544768,0
60,4,1,2,0,43644,0,0,0,17,8,158,1,605,0,3,2.0,1745760,0
31,9,1,2,0,13344,0,1,2,16,7,152,2,53,0,3,2.0,146784,0
40,0,1,1,0,84911,1,0,2,30,7,158,3,472,0,3,2.0,1698220,0
31,1,1,1,0,68527,0,0,1,26,2,158,1,540,0,3,2.0,753797,0
48,7,1,1,0,45147,1,0,0,6,1,177,1,594,0,3,1.0,1264116,0
33,1,1,1,0,7553,1,0,0,8,7,345,2,205,0,3,1.0,98189,0
60,5,2,3,0,63895,0,0,0,30,5,158,1,121,0,3,3.0,2555800,0
32,0,1,1,0,67180,0,1,1,6,4,158,2,587,0,3,2.0,806160,0
33,1,1,0,0,67548,1,0,2,20,5,184,1,329,0,3,1.0,878124,0
34,4,1,1,0,10604,1,0,0,27,7,345,1,179,0,3,2.0,148456,0
42,9,1,1,0,83715,1,0,0,16,7,126,1,336,0,3,1.0,1841730,0
31,0,1,1,0,83473,1,0,2,15,7,152,1,615,0,3,2.0,918203,0
30,4,2,1,0,53975,1,0,0,27,7,1045,1,764,0,3,2.0,539750,0
42,2,1,2,0,62410,0,0,0,3,2,101,2,641,1,0,2.0,1373020,101
34,4,1,1,0,69616,1,0,0,12,7,345,1,761,0,3,2.0,974624,0
29,4,1,2,0,96601,0,0,0,17,4,69,2,706,0,3,2.0,869409,0
31,0,0,1,0,94237,1,0,0,21,8,121,4,729,0,3,2.0,1036607,0
37,9,1,3,0,93613,1,0,0,28,3,177,1,105,0,3,1.0,1591421,0
30,0,1,1,0,34033,0,0,2,2,5,158,3,494,0,3,2.0,340330,0
30,5,1,1,0,70614,0,0,0,13,0,101,2,77,1,0,3.0,706140,101
31,9,2,1,0,14308,1,0,0,18,8,121,1,754,0,3,1.0,157388,0
30,0,1,1,0,-177,1,1,0,8,4,158,3,830,0,3,2.0,-1770,0
40,4,1,1,0,85309,1,0,0,27,7,345,1,613,0,3,2.0,1706180,0
35,4,1,1,0,48309,1,0,0,8,7,345,1,255,0,3,2.0,724635,0
35,9,0,0,0,85721,1,0,0,27,7,121,1,202,0,3,1.0,1285815,0
32,2,2,1,0,27775,1,0,0,21,8,101,3,260,0,1,1.0,333300,0
31,9,2,1,0,-3239,1,0,2,16,7,345,2,735,0,3,1.0,-35629,0
31,1,0,1,0,5981,0,1,2,2,7,67,1,16,0,3,2.0,65791,0
35,9,1,2,0,56600,1,0,2,26,7,345,1,162,0,3,1.0,849000,0
57,9,1,1,0,-5230,0,1,0,27,4,158,2,653,0,3,2.0,-193510,0
58,1,1,0,0,35165,0,0,2,2,5,64,3,820,0,3,2.0,1336270,0
48,4,2,2,0,75404,0,0,0,21,8,158,1,631,0,3,2.0,2111312,0
57,4,0,2,0,55522,0,0,0,13,1,48,2,695,0,3,2.0,2054314,0
35,9,2,1,0,38199,1,0,2,2,5,134,1,384,0,3,1.0,572985,0
31,7,2,1,0,9449,0,0,0,29,2,101,1,158,0,0,2.0,103939,0
31,9,1,1,0,64171,1,0,0,20,0,101,2,785,0,0,1.0,705881,0
33,4,2,2,0,2139,1,0,0,27,7,345,1,723,0,3,2.0,27807,0
31,9,0,1,0,75102,1,1,2,16,7,658,1,486,0,3,0.0,826122,0
35,4,1,2,0,38797,1,0,0,27,7,345,1,673,0,3,2.0,581955,0
34,7,1,1,0,-6665,1,0,0,20,0,878,1,562,0,3,1.0,-93310,0
32,1,2,1,0,24769,1,0,0,12,0,101,3,225,0,3,1.0,297228,0
31,1,1,0,0,68891,1,0,0,20,0,658,2,520,0,0,1.0,757801,0
32,0,0,1,0,85521,1,0,0,28,0,87,1,728,1,0,2.0,1026252,87
31,7,0,1,0,57171,1,0,0,20,0,82,3,4,0,3,1.0,628881,0
33,1,1,0,0,43143,1,0,0,21,8,87,1,139,0,3,1.0,560859,0
30,9,2,1,0,40191,1,0,0,27,7,345,1,479,0,3,1.0,401910,0
35,0,0,1,0,21301,1,0,0,27,0,121,2,634,1,0,2.0,319515,121
33,1,0,1,0,70259,1,0,0,5,0,121,1,353,0,3,1.0,913367,0
36,0,1,1,0,27770,0,0,2,2,5,67,2,260,0,3,2.0,444320,0
42,9,1,0,0,15615,0,0,0,23,4,101,1,636,2,0,2.0,343530,202
32,9,2,1,0,5146,0,0,0,12,0,101,1,435,0,0,2.0,61752,0
27,0,2,1,0,-4990,1,0,0,27,7,121,3,729,0,3,2.0,-34930,0
31,9,0,1,0,95014,1,0,0,18,1,87,2,319,0,3,1.0,1045154,0
31,0,2,1,0,49840,1,0,0,11,7,101,3,116,0,1,2.0,548240,0
32,2,1,0,0,36345,1,1,0,23,8,351,1,540,0,0,0.0,436140,0
31,0,1,1,0,93859,1,0,2,15,7,152,1,336,0,3,2.0,1032449,0
32,4,1,2,0,47125,1,0,0,27,7,345,1,3,0,3,2.0,565500,0
35,9,2,2,0,35479,0,0,0,18,1,158,1,128,0,3,2.0,532185,0
31,4,1,2,0,79878,1,0,0,27,7,345,2,329,0,3,2.0,878658,0
35,9,2,1,0,1735,1,0,0,27,7,345,3,640,0,3,1.0,26025,0
53,9,1,1,0,67543,0,0,0,4,1,158,1,487,0,3,2.0,2228919,0
33,1,1,1,0,63413,1,0,0,27,7,345,1,72,0,3,1.0,824369,0
30,4,2,2,0,47898,0,0,0,21,8,158,2,137,0,3,2.0,478980,0
44,2,1,2,0,97608,0,1,2,30,7,152,1,555,0,3,2.0,2342592,0
30,10,1,1,0,-4298,1,0,2,16,7,152,1,726,0,3,3.0,-42980,0
31,0,1,1,0,27903,0,1,0,7,4,271,3,175,0,3,2.0,306933,0
31,9,0,2,0,53669,1,0,0,6,0,248,2,796,2,2,1.0,590359,496
48,7,1,1,0,89718,1,0,0,21,8,158,1,178,0,3,1.0,2512104,0
32,1,1,1,0,101727,1,0,2,26,7,121,2,9,0,3,1.0,1220724,0
31,1,2,1,0,80372,1,0,2,26,7,345,1,148,0,3,1.0,884092,0
31,7,1,1,0,19690,1,1,2,2,5,52,1,870,0,3,0.0,216590,0
34,4,1,1,0,40462,1,0,0,27,7,345,1,415,0,3,2.0,566468,0
30,7,1,2,0,72544,0,0,2,17,5,177,1,298,0,3,2.0,725440,0
30,4,2,1,0,19384,1,0,0,27,7,345,1,-1,0,3,2.0,193840,0
30,0,2,1,0,19371,1,0,0,18,1,158,3,64,0,3,2.0,193710,0
31,9,1,1,0,69645,0,0,2,20,5,152,1,61,0,3,2.0,766095,0
41,0,1,0,0,95454,0,0,1,12,4,158,2,798,0,3,2.0,2004534,0
29,7,2,1,0,21715,0,0,2,15,7,126,1,843,0,3,2.0,195435,0
49,3,0,1,0,46540,0,0,0,3,0,14,2,47,0,2,2.0,1349660,0
57,5,1,0,0,6518,0,0,0,20,1,158,1,470,0,3,3.0,241166,0
30,4,2,2,0,55480,1,0,2,16,7,152,3,535,0,3,2.0,554800,0
34,1,1,1,0,28245,1,0,0,27,7,345,2,788,0,3,1.0,395430,0
28,1,2,1,0,49631,1,0,0,4,8,189,1,17,0,3,1.0,397048,0
39,4,1,2,0,37129,1,0,0,27,7,345,1,89,0,3,2.0,705451,0
31,7,1,2,0,20331,1,0,0,27,7,82,1,13,1,3,1.0,223641,82
37,1,1,1,0,52977,1,0,0,20,7,189,4,600,0,3,1.0,900609,0
35,9,1,1,0,-5840,1,0,0,4,1,87,1,556,0,3,1.0,-87600,0
37,1,1,1,0,17731,1,0,2,20,5,184,1,457,0,3,1.0,301427,0
36,4,0,2,0,512,1,0,0,8,7,345,1,702,0,3,2.0,8192,0
31,7,2,1,0,36541,0,0,0,20,1,158,4,60,0,3,2.0,401951,0
35,9,1,1,0,22513,1,0,2,2,5,134,2,268,0,3,1.0,337695,0
34,1,1,1,0,49269,1,0,2,16,7,658,2,560,0,3,1.0,689766,0
33,9,1,1,0,87652,1,0,0,27,7,345,1,83,0,3,1.0,1139476,0
35,4,1,2,0,51496,1,0,0,27,7,345,1,657,0,3,2.0,772440,0
34,1,1,1,0,92111,1,0,0,27,7,345,1,415,0,3,1.0,1289554,0
35,9,1,1,0,30705,1,0,0,27,7,1045,1,150,0,3,1.0,460575,0
32,0,1,1,0,41139,1,1,0,5,2,101,1,350,1,0,2.0,493668,101
35,9,1,1,0,38075,1,0,0,20,5,184,2,754,0,3,1.0,571125,0
35,0,1,1,0,6266,1,0,0,2,5,184,1,288,0,3,2.0,93990,0
31,1,1,1,0,50311,1,0,0,27,7,345,2,797,0,3,1.0,553421,0
53,4,1,2,0,6324,1,1,0,18,1,158,1,694,0,3,2.0,208692,0
44,6,0,1,0,-2728,0,0,2,16,7,152,2,569,0,3,2.0,-65472,0
35,1,1,1,0,90519,1,0,0,20,0,132,1,840,0,1,1.0,1357785,0
31,7,2,3,0,97027,1,0,2,15,7,345,1,726,0,3,1.0,1067297,0
30,7,1,1,0,71633,0,1,0,8,4,158,1,304,0,3,2.0,716330,0
30,7,1,1,0,68692,1,1,0,8,1,158,1,242,0,3,0.0,686920,0
29,10,1,3,0,45732,0,0,0,14,4,248,2,810,0,3,3.0,411588,0
31,7,1,1,0,45997,1,0,0,27,7,345,1,693,0,3,1.0,505967,0
35,7,1,2,0,93177,1,0,0,17,5,117,4,744,0,3,1.0,1397655,0
31,4,1,3,0,-5042,1,0,0,8,7,345,1,598,0,3,2.0,-55462,0
30,2,1,2,0,64164,0,0,0,23,7,152,1,792,0,3,2.0,641640,0
31,4,1,2,0,21280,1,0,2,8,7,246,1,197,0,3,2.0,234080,0
60,5,1,1,0,38754,1,0,2,16,7,259,3,247,0,3,3.0,1550160,0
31,0,1,1,0,73850,0,0,2,26,7,152,3,619,0,3,2.0,812350,0
57,9,0,0,0,82510,1,0,2,16,7,121,1,494,0,3,1.0,3052870,0
30,4,1,2,0,77758,0,0,0,3,2,158,4,639,0,3,2.0,777580,0
42,10,1,0,0,71480,0,0,0,15,8,826,1,487,1,0,3.0,1572560,826
37,4,1,2,0,89015,0,1,0,27,7,121,2,308,0,3,2.0,1513255,0
36,1,2,1,0,66114,1,0,2,2,5,64,1,251,0,3,1.0,1057824,0
31,0,0,1,0,80860,1,0,0,7,4,271,1,499,0,3,2.0,889460,0
33,1,1,0,0,38647,0,0,1,3,2,101,2,532,0,0,2.0,502411,0
34,7,1,1,0,1248,1,0,0,12,7,518,1,236,0,0,1.0,17472,0
36,1,1,0,0,63373,0,0,2,20,5,117,1,426,0,3,2.0,1013968,0
31,0,1,2,0,-4813,0,1,0,8,0,158,2,224,0,3,2.0,-52943,0
32,2,2,3,0,91972,1,0,0,30,7,658,1,288,0,0,1.0,1103664,0
32,7,2,1,0,24077,1,1,2,16,7,152,2,124,0,3,0.0,288924,0
33,1,1,1,0,55087,1,0,2,15,7,345,1,799,0,3,1.0,716131,0
43,6,2,2,0,41452,0,0,1,21,8,158,1,738,0,3,2.0,953396,0
32,0,1,1,0,-2054,1,1,0,17,0,158,2,548,0,3,2.0,-24648,0
30,4,1,2,0,43948,1,0,0,18,8,184,1,576,0,3,2.0,439480,0
31,9,1,1,0,14417,1,1,2,16,7,658,1,834,0,3,0.0,158587,0
35,9,1,1,0,34849,1,0,2,26,7,121,1,237,0,3,1.0,522735,0
35,9,2,1,0,67784,1,0,0,27,7,345,2,620,0,3,1.0,1016760,0
27,8,2,3,0,13214,0,0,2,20,5,67,2,869,0,3,3.0,92498,0
36,0,0,2,0,32683,0,0,0,7,4,43,2,472,0,3,2.0,522928,0
30,9,2,1,0,60856,1,0,0,20,0,121,1,123,0,0,1.0,608560,0
57,5,1,0,0,99397,1,1,0,11,1,158,1,717,0,3,3.0,3677689,0
42,2,1,2,0,22199,1,0,0,12,7,101,2,682,0,0,1.0,488378,0
31,9,2,1,0,76809,1,0,2,8,7,121,2,33,0,3,1.0,844899,0
60,5,1,1,0,3879,1,0,0,27,7,345,3,757,0,3,3.0,155160,0
40,0,0,1,0,51353,0,0,0,12,7,101,3,605,2,2,2.0,1027060,202
29,4,1,1,0,-1248,1,0,0,15,7,345,1,724,0,3,2.0,-11232,0
36,9,0,1,0,32498,0,0,0,28,4,121,4,193,0,3,2.0,519968,0
33,4,1,2,0,-4254,1,0,0,16,7,345,1,144,0,3,2.0,-55302,0
31,1,2,1,0,10177,0,0,0,21,0,101,2,248,1,1,2.0,111947,101
28,1,1,1,0,3687,1,0,2,16,7,245,2,113,0,3,1.0,29496,0
31,4,1,2,0,48942,1,0,0,27,7,345,1,862,0,3,2.0,538362,0
35,4,2,2,0,31220,1,0,0,17,7,87,1,746,1,0,2.0,468300,87
37,9,1,1,0,89442,0,0,2,20,5,1133,3,429,0,3,2.0,1520514,0
29,3,0,2,0,55563,1,0,0,27,7,121,3,792,0,3,1.0,500067,0
51,1,1,0,0,82417,0,0,0,20,8,158,4,431,0,3,2.0,2554927,0
30,7,1,1,0,1769,1,0,0,27,7,345,2,449,0,3,1.0,17690,0
35,9,0,2,0,77156,0,0,0,6,1,443,2,805,0,3,2.0,1157340,0
37,0,2,1,0,38032,0,0,0,30,5,177,1,244,0,3,2.0,646544,0
30,4,1,2,0,43737,1,0,0,27,7,345,1,247,0,3,2.0,437370,0
34,7,2,1,0,110,1,0,2,16,7,658,1,462,0,3,1.0,1540,0
48,4,2,2,0,99804,0,0,0,11,1,158,1,137,0,3,2.0,2794512,0
34,1,1,1,0,51745,1,0,2,26,7,259,2,166,0,3,1.0,724430,0
31,1,1,0,0,34541,1,0,0,17,0,87,4,33,0,3,1.0,379951,0
29,6,2,1,0,24255,0,0,2,30,7,152,1,184,0,3,2.0,218295,0
29,2,1,3,0,58472,0,0,2,2,5,152,2,722,0,3,2.0,526248,0
34,3,1,1,0,20409,1,0,2,15,7,345,1,558,0,3,1.0,285726,0
30,6,1,2,0,48295,0,0,0,28,7,351,4,677,0,0,2.0,482950,0
30,9,2,2,0,5379,0,0,0,20,1,158,1,477,0,3,2.0,53790,0
45,1,1,1,0,12287,1,0,0,21,8,158,1,377,0,3,1.0,307175,0
30,1,1,2,0,12746,0,0,0,4,8,158,2,796,0,3,2.0,127460,0
35,9,1,1,0,-4142,1,0,2,26,7,121,1,571,0,3,1.0,-62130,0
34,1,1,1,0,-1121,1,0,0,27,7,345,1,869,0,3,1.0,-15694,0
32,1,1,0,0,86978,1,0,0,12,8,351,1,712,0,0,1.0,1043736,0
35,9,1,2,0,26052,1,0,0,3,2,104,1,770,0,3,1.0,390780,0
30,6,1,0,0,94104,0,0,0,17,4,158,4,669,0,3,2.0,941040,0
