,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,score,an_income,pre_total_duration,stacking_f,stacking_o,stacking_s,stacking_u
24938,30,9,2,1,0,24748,0,0,0,20,0,158,2,719,0,2.0,247480,0,0.008925243256277651,0.0196969987462476,0.004356671937058413,0.9670210860604408
24939,35,9,1,1,0,57527,1,0,0,3,0,121,3,407,1,1.0,862905,121,0.47144107317386286,0.4762986722495656,0.0467634677833569,0.005496786793207642
24940,30,2,1,2,0,2593,1,1,0,7,4,271,2,279,0,0.0,25930,0,0.006192578676528185,-0.002911438828178587,-0.0007463089431785398,0.9974651690948275
24941,34,7,1,1,0,-5816,1,0,0,27,7,126,2,132,0,1.0,-81424,0,0.05844197663823199,0.03335849682659975,0.0061380497541060515,0.9020614767810762
24942,34,1,2,1,0,63093,1,0,2,16,7,245,2,539,0,1.0,883302,0,0.0010981934811890165,0.0008531334010082985,0.0004462011170340667,0.9976024720007681
24943,51,9,1,1,0,-3422,0,0,0,14,4,158,1,230,0,2.0,-106082,0,0.0014239038454773728,0.00037195351645660096,-0.0003980783735564909,0.9986022210116231
24944,35,9,2,1,0,40851,1,0,0,27,7,121,1,144,0,1.0,612765,0,0.02390312092419629,0.006164260836652481,0.0012543140971259317,0.9686783041420207
24945,33,1,1,0,0,42010,1,0,2,15,7,345,2,484,0,1.0,546130,0,0.0006020373554789654,-0.0015923423255135467,-0.0002020413426622146,1.0011923463126964
24946,34,9,2,1,0,98647,0,0,0,2,5,177,2,8,0,2.0,1381058,0,0.0036758305783706063,0.009640745525200237,0.0026702484395657727,0.984013175456866
24947,29,9,2,1,0,86641,0,1,1,12,4,43,3,262,0,2.0,779769,0,0.013907798177941633,-0.006417708922302746,-0.005903801243596161,0.9984137119879497
24948,59,3,1,0,0,9782,0,0,0,13,1,158,3,856,0,2.0,381498,0,0.001447218204394904,-0.0008796890762937,0.0003559966204554309,0.9990764742514429
24949,27,7,1,1,0,81352,1,1,2,11,7,152,1,618,0,0.0,569464,0,0.005000266960027977,-0.0021022479504192067,-0.00027684017914066453,0.9973788211695331
24950,32,0,1,1,0,52319,0,0,0,30,0,158,4,362,0,2.0,627828,0,0.00033999756311035856,0.013251431303874413,0.004015197409128934,0.9823933737238887
24951,43,0,0,1,0,26631,1,0,0,21,8,121,3,320,0,2.0,612513,0,0.016675572967552996,0.01810073665958999,0.0065867064034445515,0.9586369839694113
24952,30,4,0,2,0,90353,0,0,0,8,0,158,1,806,0,2.0,903530,0,0.004570237752939521,0.00597835410431128,0.004223565821997238,0.9852278423207541
24953,48,4,1,2,0,-6170,0,0,0,30,1,158,1,429,0,2.0,-172760,0,0.014069299197879567,0.0014238928670663453,0.010396178662037972,0.9741106292730386
24954,34,1,1,1,0,68612,1,0,2,16,7,245,1,785,0,1.0,960568,0,0.00033449281754004134,6.576457456943657e-05,0.0009677307558790642,0.9986320118520109
24955,33,1,1,0,0,69630,0,0,2,20,5,117,1,125,0,2.0,905190,0,0.005130270522133273,0.0030551334915339227,0.002162771990934004,0.9896518239953979
24956,32,0,2,3,0,76187,0,0,0,3,2,14,1,21,0,2.0,914244,0,0.032911215891557835,0.11189014661870963,0.03296819771296955,0.8222304397767395
24957,35,1,1,1,0,91721,1,0,0,27,7,345,2,578,0,1.0,1375815,0,0.0008577652839212996,-0.001437252620166106,-0.00022471217040318306,1.0008041995066477
24958,34,7,1,1,0,29100,1,0,2,30,7,152,1,445,0,1.0,407400,0,-0.00012755129553335132,0.0010994247425027172,0.0013118230873463005,0.9977163034656837
24959,35,1,1,1,0,72462,1,0,0,6,7,351,3,41,0,1.0,1086930,0,0.940844745752343,0.07306329768932854,0.01040420942850884,-0.024312252870166695
24960,32,4,2,2,0,57110,1,0,0,28,7,87,2,259,0,2.0,685320,0,0.7153732970789968,0.15824561483819466,0.018553345868481706,0.10782774221430658
24961,31,2,2,2,0,96009,0,0,0,17,0,101,2,19,0,2.0,1056099,0,0.3566835850531688,0.22133061095523465,0.01659457596539502,0.4053912280261819
24962,57,5,0,0,0,80454,0,0,1,13,1,177,2,132,0,3.0,2976798,0,0.004668009472858434,0.004394958134209058,0.0015188961944053343,0.989418136198525
24963,31,7,2,1,0,17492,1,0,2,16,7,658,1,484,0,1.0,192412,0,0.0063096333020429,0.003964228254868522,0.002508578475794332,0.9872175599672941
24964,29,4,1,2,0,2242,1,0,0,30,0,104,1,205,0,2.0,20178,0,0.18193440503305464,0.03343810575047568,0.24735699089861457,0.5372704983178596
24965,35,9,1,1,0,67540,1,0,0,27,7,1045,2,70,0,1.0,1013100,0,0.006162611373100632,0.00010998236714605814,-0.00029483081618042126,0.9940222370759326
24966,29,2,1,3,0,-540,0,0,0,30,7,826,1,98,0,2.0,-4860,0,0.10088987466517249,0.13280111870656888,0.08609677120756415,0.6802122354206303
24967,56,10,0,0,0,33363,0,0,0,13,1,158,2,644,0,3.0,1201068,0,0.003360112322434647,-0.0002515381508772854,-0.00022066801271722336,0.9971120938411597
24968,31,4,0,2,0,-5469,1,0,0,18,1,158,3,64,0,2.0,-60159,0,0.0003475091346490239,0.005944845113323494,0.0028770060911339126,0.9908306396608929
24969,53,10,0,1,0,48136,1,1,0,21,8,121,1,831,0,3.0,1588488,0,0.0462392105436986,0.015876207349508346,0.006327392365015918,0.9315571897418194
24970,27,9,1,1,0,92210,1,0,0,27,7,345,1,454,0,1.0,645470,0,3.943652487019278e-05,-0.0010893640495422546,-0.0009796419989048788,1.0020295695235775
24971,37,1,1,0,0,50951,1,0,0,3,0,72,1,36,0,1.0,866167,0,0.048716152776445,0.000892591599672244,0.01514254245970163,0.9352487131641685
24972,31,7,2,1,0,9627,1,0,0,15,7,345,1,288,0,1.0,105897,0,0.0007909312900089421,0.0019192916958701116,0.0002655852923989857,0.9970241917217217
24973,32,6,1,1,0,90272,0,0,2,4,5,177,2,236,0,2.0,1083264,0,0.006567315311828831,0.008730320250667837,0.002358691665552538,0.982343672771948
24974,49,7,0,1,0,25482,0,0,0,21,8,158,1,118,0,2.0,738978,0,0.0023588666249430013,0.0015040399110248064,0.0006749090997519407,0.995462184364281
24975,32,1,1,1,0,50222,1,0,0,27,7,345,1,236,0,1.0,602664,0,0.0020585961513806678,-0.0008697014199691155,-0.000221231362673973,0.9990323366312621
24976,31,1,1,0,0,20135,1,0,0,11,1,158,1,192,0,1.0,221485,0,-0.0003106965652870247,-0.0036849671284601565,0.0012084081979452793,1.0027872554958015
24977,31,0,0,1,0,27033,0,1,0,18,7,189,2,158,0,2.0,297363,0,-0.00030455570463912285,0.004843320835613372,0.00043557541465285773,0.9950256594543727
24978,33,1,1,1,0,45493,1,0,0,30,6,142,1,68,0,1.0,591409,0,0.008759049058767968,0.013137232353194028,0.00975969772978244,0.9683440208582561
24979,31,1,1,1,0,53738,1,0,0,7,4,271,4,60,0,1.0,591118,0,0.003565125994954718,0.006408919335715059,0.0005058471257151503,0.989520107543615
24980,32,0,1,1,0,27703,1,0,0,15,8,87,1,668,0,2.0,332436,0,0.6559610295071592,0.028551751915527897,0.02132703002484065,0.29416018855251036
24981,90,5,1,1,0,34392,0,0,2,26,7,152,1,416,0,3.0,2407440,0,0.0026118600068813363,-0.003956529009989662,-0.0007863402420464349,1.002131009245151
24982,31,9,1,1,0,56141,0,0,0,18,1,48,1,449,0,2.0,617551,0,0.02124415269465614,0.004447826833540662,0.0016576222316661837,0.9726503982401377
24983,45,4,1,2,0,73150,1,0,0,9,5,177,1,821,0,2.0,1828750,0,0.006400345564572238,0.0023495727161135654,0.0017578867321023615,0.9894921949872124
24984,35,1,1,1,0,74356,1,0,0,27,7,345,1,571,0,1.0,1115340,0,0.0007866841337218766,-0.0003750708715508158,0.0003198401196907383,0.9992685466181376
24985,34,9,1,1,0,-4022,1,0,0,27,7,1045,2,618,0,1.0,-56308,0,0.003615466590994529,0.0016605323534181343,-0.0005233670318883742,0.9952473680874764
24986,34,9,1,1,0,77173,1,0,0,27,7,345,1,755,0,1.0,1080422,0,0.00023405090200527556,-0.0007940950631632332,-0.0008257020058986646,1.0013857461670572
24987,36,1,1,0,0,33999,1,1,2,30,7,152,2,84,0,0.0,543984,0,4.783390714398206e-05,0.0004295858797215002,-0.0006477943433135999,1.0001703745564487
24988,36,9,1,1,0,71052,0,1,0,8,4,158,2,701,0,2.0,1136832,0,0.0016218031617437068,-0.0005016767118880029,5.987037436282899e-05,0.9988200031757808
24989,32,1,2,1,0,6627,0,1,1,8,4,271,3,317,0,2.0,79524,0,0.0014341837031240368,-0.0022088593690761937,-0.0003988283546465521,1.0011735040205967
24990,32,9,2,1,0,68097,0,0,0,2,5,117,1,263,0,2.0,817164,0,0.04164206320957327,0.09679010019746881,0.0037429458800533125,0.8578248907129108
24991,30,0,1,1,0,15868,1,1,0,27,7,121,1,621,0,2.0,158680,0,0.010467440990012802,-0.0021143972652825395,-0.000531217255282733,0.9921781735305493
24992,58,5,1,1,0,27780,1,0,2,16,7,138,1,583,0,3.0,1055640,0,0.0008311992449934885,-0.0004604384973305245,0.0002719957194925286,0.9993572435328442
24993,60,4,2,2,0,53777,0,0,0,7,7,101,1,156,0,2.0,2151080,0,0.9119927525111995,0.06485026451987141,0.008670737935073268,0.014486245033858203
24994,49,9,1,2,0,39432,1,0,0,4,2,270,1,266,0,1.0,1143528,0,0.029307297339380034,-0.005192861426945233,0.010286415439852198,0.9655991486477068
24995,35,9,1,1,0,68146,1,0,0,21,8,87,2,648,0,1.0,1022190,0,0.3067886007709974,0.0836978638737639,0.01680454976289978,0.5927089855922953
24996,30,7,1,1,0,70172,0,0,0,26,6,101,2,365,2,2.0,701720,202,0.8338654845048579,0.030021782708891446,0.12369338249859409,0.012419350287674602
24997,31,4,1,1,0,85929,1,0,0,27,7,345,1,626,0,2.0,945219,0,0.0008172436585600351,-0.0005489044058919618,0.00027841355434892953,0.9994532471929823
24998,30,7,2,1,0,80761,1,0,2,16,7,248,1,599,0,1.0,807610,0,-0.00015015615086648448,-7.490870191725202e-05,-6.0984769432545494e-05,1.0002860496222168
24999,33,4,1,2,0,86311,1,0,0,27,7,345,1,854,0,2.0,1122043,0,0.0005792787512322317,-0.0007922212370011436,0.0004198224897164135,0.9997931199960519
25000,32,1,1,3,0,73811,1,0,1,12,4,248,1,569,0,1.0,885732,0,0.029060413499665733,0.09697641342501145,0.04186589305052419,0.8320972800247969
25001,35,9,1,1,0,20431,1,1,0,18,8,87,2,495,1,0.0,306465,87,0.8088191062965895,0.12351896974117106,0.012773115106712243,0.05488880885552028
25002,31,1,1,0,0,73644,0,1,0,8,4,158,4,130,0,2.0,810084,0,0.000901780628601509,-0.0006753083282654039,-0.00043684033231171024,1.0002103680319752
25003,32,2,1,2,0,19934,1,0,0,5,7,207,2,493,0,1.0,239208,0,0.5417992308337151,0.1638680313458422,0.05641187191584546,0.23792086590459938
25004,36,6,1,2,0,100007,1,0,0,3,0,101,1,725,0,1.0,1600112,0,0.754823527518012,0.05760362290831411,-0.0009799377139582816,0.18855278728761327
25005,34,7,1,1,0,47529,1,0,0,27,7,345,1,309,0,1.0,665406,0,0.00246077429987146,-0.0009766570160045784,-0.00041792239418885976,0.9989338051103217
25006,30,4,1,1,0,43593,1,0,2,26,7,121,3,144,0,2.0,435930,0,-0.00014588411255514466,-0.0008181419751381348,-0.00023181616145329098,1.001195842249146
25007,43,1,1,0,0,84715,1,1,0,17,4,271,1,178,0,0.0,1948445,0,0.003105758138601103,-0.0011502845374444098,-0.000153910214518084,0.9981984366133606
25008,60,5,1,1,0,22561,0,0,2,30,5,117,1,101,0,3.0,902440,0,0.020348742486137994,0.03799791170565064,0.007057159289396989,0.934596186518816
25009,30,7,2,2,0,64996,1,0,0,28,4,271,4,82,0,1.0,649960,0,0.006129387036132597,-7.296369621365151e-06,-0.0005100546604310877,0.9943879639939187
25010,30,9,0,0,0,45030,1,0,0,27,7,121,3,380,0,1.0,450300,0,0.009559993390612156,0.00833518805352097,0.0007937239094220686,0.981311094646441
25011,33,9,1,1,0,62940,1,0,0,27,7,345,2,479,0,1.0,818220,0,0.0021412616380229593,-0.0008069592232767819,-0.00039541155519636634,0.99906110914045
25012,34,4,1,1,0,46761,1,0,0,27,7,345,1,663,0,2.0,654654,0,0.0018579447657314924,-0.0008481437131391267,-0.0002786121763262983,0.9992688111237337
25013,40,3,2,1,0,65176,0,0,0,30,0,158,1,77,0,2.0,1303520,0,0.007120238265461223,0.024275578693058266,0.037938743493189084,0.9306654395482938
25014,60,5,1,1,0,-5615,1,0,2,30,7,658,1,750,0,3.0,-224600,0,0.015861378622329336,0.01000537293798693,0.004149332131054621,0.9699839163086256
25015,35,9,1,1,0,98372,1,0,0,7,4,271,3,439,0,1.0,1475580,0,0.016422982449757345,0.0023509828439415847,-0.003425413586058499,0.9846514482923635
25016,34,7,2,1,0,44029,1,0,2,28,7,152,1,785,0,1.0,616406,0,0.0008050227522349435,0.0017217897437405462,0.0006174890581423405,0.9968556984458812
25017,49,6,0,1,0,41899,0,0,0,4,0,101,4,714,2,2.0,1215071,202,0.7667750470522404,0.07270708610644727,0.056699062087066404,0.10381880475423366
25018,30,4,1,2,0,52119,1,0,0,8,0,158,4,449,0,2.0,521190,0,-0.0013422828077700455,0.0028908324067832385,0.0036283233698124594,0.9948231270311734
25019,34,4,1,1,0,52004,1,0,0,27,7,345,2,697,0,2.0,728056,0,0.0002386285840523944,-0.0006237290253313689,-0.0007183501108439794,1.0011034505521235
25020,34,0,2,1,0,29940,1,0,0,17,0,132,1,846,0,2.0,419160,0,0.1954752533152564,0.2520420749494442,0.02942291250396304,0.523059759231322
25021,31,9,1,1,0,99512,0,1,0,4,1,158,1,102,0,2.0,1094632,0,0.006186171544130814,0.002782696222367497,-0.0003935179990031609,0.9914246502325059
25022,35,4,2,2,0,11068,1,0,0,27,7,189,3,777,0,2.0,166020,0,-0.007407565596959445,0.004438023360604528,0.0029335571356363978,1.0000359851007172
25023,46,6,1,2,0,82224,1,0,0,13,6,101,1,481,0,1.0,2137824,0,0.8033126677484259,0.07667254087272633,0.028225461981034986,0.0917893293978056
25024,33,4,1,1,0,16646,1,0,0,27,7,345,1,54,0,2.0,216398,0,0.0008465984704619095,-0.0015967779781230172,-0.00018952983104739488,1.0009397093387082
25025,32,1,2,1,0,81336,0,0,0,15,7,138,2,666,1,2.0,976032,138,0.6085213548092572,0.23414068956662598,0.15662207423222907,0.0007158813918601847
25026,47,4,1,2,0,68661,0,0,2,16,7,152,3,648,0,2.0,1853847,0,2.1996180920816344e-05,-0.000520709258696541,-0.0007298590107646802,1.001228572088541
25027,31,9,1,1,0,98175,1,0,2,15,7,345,2,235,0,1.0,1079925,0,0.0007638936239126454,-0.00087906684638046,-0.00019531415512073075,1.000310487377588
25028,31,9,2,1,0,50361,0,1,0,18,4,158,1,129,0,2.0,553971,0,0.0006854341617046483,0.0013124320538438795,-0.0005652665875738247,0.998567400372026
25029,30,6,1,1,0,17415,1,1,1,18,8,14,1,463,0,0.0,174150,0,0.004224121853923943,-0.0015298754620111793,0.0020958733872692946,0.9952098802208184
25030,36,3,1,0,0,65722,0,0,2,20,5,87,1,496,0,2.0,1051552,0,0.007088126262249708,-0.00017624901214930572,0.00164088368554355,0.9914472390643547
25031,53,10,2,2,0,68634,0,0,0,7,1,138,1,99,2,3.0,2264922,276,0.6152842059083226,0.11625289629860805,0.21886385380083861,0.04959904399219084
25032,33,4,1,2,0,20652,1,0,0,15,7,345,1,794,0,2.0,268476,0,0.00342620213353724,-0.0004764000213770825,0.0003990970020519846,0.9966511008857879
25033,31,1,0,1,0,9913,1,1,0,27,2,132,2,83,1,0.0,109043,132,0.39702439599547673,0.3721413687555888,0.10920156086346178,0.12163267438551173
25034,35,1,1,1,0,15492,1,0,0,8,7,1045,1,672,0,1.0,232380,0,0.01171377616499665,0.00972126192052732,0.0020200474265717853,0.9765449144879044
25035,45,4,0,2,0,28472,0,0,0,18,1,158,2,537,0,2.0,711800,0,0.002698159049752333,-1.1805565857659489e-05,-0.00029842827179623124,0.9976120747879023
25036,33,1,1,0,0,51615,1,0,2,16,7,345,3,345,0,1.0,670995,0,0.0008185239555736079,-0.000928972875309339,-0.00015992733458518663,1.0002703762543208
25037,31,0,1,1,0,44541,1,1,0,18,1,158,2,553,0,2.0,489951,0,0.0029100460142329893,0.0014256249472852194,0.00011357662948693892,0.995550752408994
25038,30,7,1,1,0,557,0,1,0,18,1,158,1,745,0,2.0,5570,0,0.0031399533906935895,-0.0008988768783089671,7.056964928656151e-05,0.997688353838328
25039,30,7,1,2,0,727,0,0,0,18,1,158,1,328,0,2.0,7270,0,0.004065953352861654,-0.00023675422726343598,0.0005069539620938396,0.995663846912307
25040,34,1,1,1,0,-688,1,0,0,27,7,121,3,644,0,1.0,-9632,0,0.0027359918608234196,0.014318574468392492,0.004677232467108014,0.9782682012036767
25041,42,9,1,2,0,-3245,1,0,0,6,1,177,1,742,0,1.0,-71390,0,0.010344575760579983,0.001370273506028273,0.00035288624134513155,0.987932264492046
25042,30,0,1,1,0,86419,1,0,0,27,7,345,4,540,0,2.0,864190,0,0.001452313492189855,-0.0013693924800105908,-0.0005057605090106644,1.000422839496831
25043,57,5,0,0,0,68137,0,0,1,18,1,158,2,21,0,3.0,2521069,0,-0.008274628430487763,0.0020582408335835523,0.0022012170193638596,1.0040151705775398
25044,31,0,2,1,0,72233,1,0,0,21,8,101,1,627,1,2.0,794563,101,0.6852897188966192,0.2171146943594254,0.11071518964136923,-0.013119602897395777
25045,53,1,1,0,0,52436,1,0,1,6,4,101,4,858,1,1.0,1730388,101,0.7349840085623275,0.23113007208839084,0.028828850997836265,0.0050570683514141734
25046,34,9,1,1,0,93517,1,0,0,27,7,345,1,801,0,1.0,1309238,0,0.0009085532224021725,-0.0014371980660583886,-0.000336108919195572,1.0008647537628514
25047,35,4,1,1,0,98217,1,0,0,27,7,345,1,711,0,2.0,1473255,0,0.0009347014894288269,-0.0008036622960052031,-0.00089410680952565,1.0007630676161026
25048,45,1,1,1,0,45293,1,0,1,12,7,1319,1,689,0,1.0,1132325,0,0.7761270467051598,0.06952325490123228,0.009900163624896773,0.14444953476870803
25049,58,5,2,2,0,28846,0,0,0,13,1,158,1,805,0,3.0,1096148,0,0.0042782297359112015,-0.000723993817021637,0.0002506930735071619,0.9961950710076032
25050,37,4,1,2,0,88616,1,0,0,27,7,345,1,389,0,2.0,1506472,0,0.0005227556567797692,-0.001082259231882994,-0.000687367003928855,1.0012468705790325
25051,57,2,1,2,0,46202,0,0,0,17,5,177,1,776,0,2.0,1709474,0,0.007868633611550727,0.00282651074238743,0.0026584089031048592,0.9866464467429578
25052,37,0,1,1,0,49664,1,0,2,2,5,184,1,360,0,2.0,844288,0,-0.00033470211667600835,-0.000422701084530918,-0.0007872479964361155,1.0015446511976436
25053,29,4,1,2,0,-3399,1,0,0,7,4,104,2,691,0,2.0,-30591,0,0.3011626890553531,0.18266873577676965,0.037006559100512045,0.479162016067339
25054,37,0,1,2,0,86376,1,0,0,17,0,101,1,228,0,2.0,1468392,0,0.4602354153661141,0.052064670250061035,0.02390854197468742,0.46379137240913676
25055,27,8,2,3,0,80400,0,0,0,28,4,158,1,48,0,3.0,562800,0,0.012611032947130132,0.006668077910280325,0.0005357107261138756,0.980185178416477
25056,36,4,0,0,0,82848,0,0,0,21,8,158,3,9,0,2.0,1325568,0,0.003803307334607167,0.0018523698629922536,0.0010974890422118765,0.9932468337601873
25057,33,4,1,2,0,100455,1,0,0,8,7,345,1,572,0,2.0,1305915,0,0.0021376678077399125,-0.0005897916039703278,0.00011892562435779006,0.9983331981718724
25058,32,3,1,3,0,69126,1,0,0,12,0,101,3,17,0,1.0,829512,0,0.1742222826668206,0.5359259198101748,0.1360964446537244,0.1537553528692468
25059,30,6,1,2,0,33155,1,0,2,20,5,184,3,729,0,1.0,331550,0,0.0009769972482937955,-0.0006268581345188623,-0.0002746644342959681,0.9999245253205209
25060,35,9,1,1,0,98603,1,0,0,13,7,523,3,772,0,1.0,1479045,0,0.5920928550406445,0.085685079163687,0.0254757273751832,0.29674633842050213
25061,49,1,1,0,0,25867,0,1,1,7,4,158,2,150,0,2.0,750143,0,0.0029030820412966757,0.004099040107206964,-0.0008439132544587752,0.9938417911059565
25062,47,3,1,1,0,76572,0,0,0,17,4,177,1,528,0,2.0,2067444,0,0.008445757582622906,0.0006545876053720458,0.002662623884698479,0.9882370309273045
25063,33,2,1,1,0,94859,1,0,0,27,7,1045,1,21,0,1.0,1233167,0,0.004793694227064202,0.006405685482721926,0.00430112320703308,0.9844994970831806
25064,46,4,1,2,0,77333,0,0,0,28,8,101,2,585,2,2.0,2010658,202,0.4996520066849774,0.004090250980354433,0.4477132786257396,0.04854446370889243
25065,32,9,1,1,0,66148,0,1,0,28,4,158,2,31,0,2.0,793776,0,0.03806908121500069,0.023090643239793502,-0.00046198941453270276,0.9393022649597389
25066,33,1,1,0,0,52715,1,0,0,20,5,177,4,816,0,1.0,685295,0,0.005054110412605339,0.006004203420056017,0.002795907395926382,0.9861457787714084
25067,39,4,1,2,0,27939,0,0,2,16,7,87,1,837,0,2.0,530841,0,0.0054900335856144095,-0.0036939355767736937,0.0014039310075458274,0.9967999709836224
25068,31,0,2,1,0,79295,0,1,0,7,4,271,4,605,0,2.0,872245,0,0.0025753718689400934,0.0015493987100577908,-0.00043822800865655,0.9963134574296585
25069,35,7,1,1,0,79212,1,0,0,13,1,177,4,61,0,1.0,1188180,0,0.0032811458718801784,0.004624634387988935,0.0004715776635218702,0.9916226420766175
25070,30,5,1,1,0,63193,1,0,2,30,7,152,1,186,0,3.0,631930,0,0.003194449442070313,0.0010630423687764817,-0.0002714662685788967,0.9960139744577312
25071,46,4,0,0,0,73390,0,0,2,2,5,117,1,221,0,2.0,1908140,0,0.009366938506494907,0.011515836197796302,0.0012858551431247645,0.9778313701525813
25072,30,6,2,2,0,71673,0,0,0,13,0,104,1,87,2,2.0,716730,208,0.5529845972589522,0.04018929865382478,0.4150319988124142,-0.008205894725184626
25073,30,8,2,2,0,2563,0,0,1,9,1,158,4,371,0,3.0,25630,0,0.0015448918184387816,-0.0015579562193621006,-0.00048526209233160436,1.0004983264932545
25074,34,4,2,1,0,74366,1,0,0,27,7,345,1,564,0,2.0,1041124,0,0.0006704454631347445,-0.0015586116968146456,-0.00013766632282047678,1.0010258325565
25075,30,6,1,2,0,101039,0,0,0,7,4,158,3,801,0,2.0,1010390,0,0.007131866724414973,0.0016179698888979452,-0.0008379294360543778,0.9920880928227428
25076,35,1,1,1,0,50096,1,0,0,27,7,345,1,624,0,1.0,751440,0,0.0019640198831925026,-0.0008528652909366788,-0.0002493273718386091,0.9991381727795825
25077,32,0,2,1,0,15115,1,0,0,21,8,158,3,64,0,2.0,181380,0,-0.0004144954270065143,0.007454651416174428,0.0034701508037852484,0.9894896932070478
25078,31,7,1,1,0,26311,1,0,2,30,7,207,1,169,0,1.0,289421,0,0.08437658164461444,0.058354349780619374,0.020696729570561633,0.836572339004189
25079,60,5,1,1,0,74651,1,0,0,7,8,101,1,63,0,3.0,2986040,0,0.9268232494021273,0.040039207434645806,-0.003433514036594778,0.036571057199842105
25080,35,9,2,1,0,76294,1,0,0,28,7,87,2,256,1,1.0,1144410,87,0.8425790286472052,0.15125433175965708,0.02629609585898882,-0.02012945626586493
25081,32,9,1,3,0,100978,1,0,2,2,5,177,1,401,0,1.0,1211736,0,0.008734888458230367,0.007286859879956021,0.002056924753075083,0.9819213269087419
