pred_1a,pred_1b,pred_1c,pred_1d,pred_1e
0.043448314,0.016236544,0.0,0.01556613,0.012554884
0.008721149,0.008361936,0.0,0.001916366,0.009332478
0.045506634,0.031184793,0.06,0.049991295,0.04921052
0.015220307,0.02806279,0.03,0.08164446,0.023506582
0.03398125,0.036233813,0.07,0.08440394,0.020640701
0.16877148,0.09841955,0.08,0.20240107,0.13202623
0.067399,0.034089446,0.03,0.085983984,0.034231663
0.011218941,0.01884374,0.03,0.09190306,0.025075227
0.01517432,0.05713448,0.02,0.091577575,0.037108928
0.011229652,0.0131290555,0.0,0.029260794,0.014808238
0.1852336,0.13008565,0.2,0.20650607,0.14195776
0.020354183,0.011551172,0.0,0.008532656,0.011792392
0.13983536,0.06478813,0.05,0.24702543,0.039783955
0.01658547,0.009572774,0.32,0.09962783,0.009042323
0.010179267,0.013246566,0.0,0.060816176,0.010633886
0.017970147,0.0011280179,0.0,0.0050266795,0.0031342506
0.0032729886,0.0029009879,0.0,0.008585652,0.0029675663
0.084745005,0.04520178,0.06,0.046371344,0.0582186
0.06549547,0.044955373,0.03,0.110690504,0.04091522
0.0033781615,0.02983439,0.0,0.06088633,0.03118977
0.009176448,0.01588744,0.0,0.015900645,0.011278629
0.09350029,0.15315145,0.38,0.14270397,0.1367915
0.02674616,0.054139286,0.02,0.025799422,0.14114144
0.0075460626,0.019049942,0.0,0.058136337,0.016302675
0.03130654,0.007897794,0.0,0.020815814,0.020430565
0.069601364,0.028845996,0.05,0.072379716,0.034600556
0.12608731,0.14283955,0.27,0.14125411,0.10346377
0.044589624,0.045674115,0.07,0.06327293,0.06835252
0.014038049,0.036287755,0.01,0.014113813,0.03881693
0.061248224,0.0952816,0.04,0.046657857,0.0620701
0.15810211,0.25886223,0.08,0.19352098,0.26432794
0.13602419,0.0981431,0.09,0.07924546,0.07835913
0.013780859,0.031280637,0.02,0.0771801,0.0592691
0.034126326,0.009491622,0.0,0.017837707,0.0075430274
0.008467742,0.004257053,0.0,0.0017531676,0.0047995746
0.04993779,0.04137796,0.03,0.10781484,0.04234141
0.0516599,0.04033026,0.04,0.02423425,0.03471592
0.02641618,0.0066670477,0.04,0.0148929255,0.019908637
0.13165402,0.07213178,0.21,0.1200828,0.07048851
0.041256454,0.010513574,0.11,0.030326147,0.009739339
0.055551354,0.08690739,0.11,0.13357425,0.112731546
0.021384075,0.08493811,0.1,0.121949166,0.09842071
0.09746548,0.023693591,0.07,0.10346576,0.0133784115
0.11871508,0.05654046,0.17,0.15384524,0.12903759
0.07466361,0.06626323,0.02,0.09216122,0.09431431
0.013299249,0.01408729,0.01,0.011038071,0.011810154
0.022727387,0.035118192,0.0,0.071918525,0.03856507
0.11817476,0.18449524,0.0,0.11984315,0.15974778
0.21668716,0.010824323,0.3,0.34631178,0.17399609
0.23142989,0.22643653,0.08,0.29061508,0.19816956
0.0029651823,0.011119992,0.0,0.006397023,0.014368296
0.053215567,0.026133686,0.05,0.0356065,0.04000047
0.14405587,0.12421274,0.3,0.15396227,0.1793912
0.02248516,0.028577656,0.03,0.035418354,0.03669095
0.036972392,0.044576854,0.04,0.0401266,0.027052134
0.0062153284,0.03974703,0.0,0.058136337,0.029110134
0.009471785,0.008198112,0.0,0.058136337,0.008290529
0.20889978,0.24748147,0.1,0.20480017,0.3153873
0.08740963,0.084481835,0.01,0.060262516,0.09245923
0.05378632,0.053138524,0.1,0.05259616,0.039229512
0.04646665,0.043947548,0.08,0.12622786,0.04850474
0.017970147,0.0014134645,0.0,0.0040593473,0.0032180846
0.024294848,0.05780217,0.08,0.1295875,0.086055964
0.08006665,0.14969349,0.1,0.15712664,0.14251533
0.047757648,0.101053655,0.04,0.053220563,0.09034267
0.002593493,0.002354592,0.0,0.0044703274,0.0027574003
0.106000565,0.059159666,0.18,0.12743951,0.08605406
0.016738158,0.024413854,0.05,0.04170543,0.017270803
0.021736883,0.032785684,0.0,0.023052434,0.025170803
0.062252034,0.0075958073,0.01,0.123714335,0.005895287
0.15229547,0.008328825,0.24,0.04789568,0.0059862137
0.0059341425,0.01096499,0.0,0.058136337,0.006637603
0.0027660367,0.011826634,0.0,0.0556042,0.01080367
0.06725702,0.031294495,0.15,0.069603264,0.04386422
0.06518356,0.035601735,0.05,0.04048516,0.032464445
0.004291732,0.061095238,0.0,0.0065944805,0.04633501
0.01714662,0.012023568,0.01,0.0068933913,0.02213484
0.3481231,0.26447237,0.34,0.30005363,0.18204957
0.11684543,0.04746005,0.4,0.18389301,0.05717653
0.020858452,0.042316467,0.0,0.032234892,0.039662898
0.122558616,0.14697027,0.07,0.14271589,0.1183556
0.0804056,0.11799812,0.19,0.058984164,0.13621983
0.066510856,0.05775544,0.04,0.0710537,0.049883395
0.34069282,0.7761495,0.42,0.5735745,0.7909046
0.016697586,0.0023748875,0.0,0.0044448436,0.00462687
0.06381517,0.057608217,0.1,0.08647588,0.049536586
0.013812872,0.007063985,0.0,0.0062881946,0.0076232255
0.1521916,0.21857741,0.32,0.18041873,0.2061266
0.02159982,0.004150152,0.01,0.011896494,0.015349597
0.054835897,0.042449296,0.14,0.018567702,0.042209893
0.03790064,0.048035115,0.04,0.038698543,0.06086275
0.0024097415,0.006493032,0.0,0.0556042,0.0068008006
0.059750773,0.017026424,0.06,0.040035564,0.025087476
0.030715153,0.00965476,0.02,0.038699754,0.012099534
0.0062082577,0.02225408,0.0,0.010268456,0.019785285
0.07065389,0.21740028,0.05,0.10227132,0.1638265
0.0529472,0.010054439,0.05,0.04147789,0.013854563
0.37897938,0.14407417,0.63,0.42174053,0.16735819
0.015873717,0.0047338605,0.0,0.004105995,0.008515924
0.026888682,0.0038493574,0.01,0.026532538,0.011365771
0.07201704,0.14178243,0.09,0.07660784,0.15452644
0.059633248,0.08304235,0.0,0.06264436,0.041339785
0.43246707,0.6065713,0.48,0.5987329,0.47800276
0.051209148,0.07591224,0.01,0.09976218,0.08279112
0.095566645,0.11029315,0.18,0.14646785,0.113734275
0.012899315,0.0054689646,0.01,0.071918525,0.005138308
0.008721149,0.008344561,0.0,0.003760062,0.010946631
0.033748485,0.0725697,0.06,0.045572203,0.103806406
0.11117515,0.12397984,0.11,0.064554036,0.072989464
0.013970147,0.0057997406,0.0,0.0054293326,0.013301015
0.008969813,0.0126283765,0.01,0.0067315283,0.0137293935
0.04270439,0.068678826,0.01,0.026180724,0.070733756
0.015668046,0.015998274,0.0,0.0065623247,0.021759331
0.13447021,0.1417354,0.05,0.14837544,0.16853186
0.00281873,0.0020361245,0.0,0.004962375,0.0024539232
0.09385523,0.08755872,0.01,0.06272501,0.09724975
0.014544413,0.014144659,0.06,0.08952848,0.03193119
0.051661104,0.011433452,0.01,0.020716252,0.01365003
0.0033981267,0.019274086,0.0,0.0556042,0.015201092
0.09089465,0.041660994,0.05,0.04647288,0.063482165
0.002353037,0.00833562,0.0,0.012041476,0.011576891
0.02437832,0.034083754,0.03,0.028405242,0.015988529
0.37386087,0.12476802,0.42,0.6089773,0.12719685
0.046466153,0.030945182,0.0,0.043571737,0.03001523
0.00851033,0.0064714253,0.0,0.003276657,0.006022662
0.038314953,0.025990814,0.23,0.0898929,0.03094384
0.15490422,0.16742933,0.3,0.15460163,0.1845741
0.0109185055,0.0059518516,0.03,0.0039395345,0.0053927004
0.029262764,0.015052259,0.02,0.031854622,0.012118638
0.015366085,0.019049555,0.02,0.07787227,0.034536302
0.02202148,0.04780191,0.0,0.08960843,0.059274018
0.009624898,0.01584661,0.0,0.002292304,0.010633856
0.006705613,0.0073592663,0.0,0.012732624,0.005131215
0.09772509,0.14177236,0.08,0.13926898,0.15800634
0.050527632,0.064593166,0.07,0.052380536,0.12001166
0.07795234,0.08200434,0.22,0.066724464,0.086636305
0.020660669,0.015002221,0.0,0.010124632,0.026007831
0.026885506,0.00087073445,0.0,0.009242089,0.001472503
0.020298582,0.036072403,0.0,0.01329011,0.027597755
0.022764899,0.017392457,0.02,0.08487189,0.044931084
0.083516985,0.12245256,0.19,0.09888923,0.13459542
0.09694352,0.14595386,0.32,0.095884435,0.26742882
0.008928262,0.007823914,0.0,0.018079013,0.027520597
0.08710467,0.08884993,0.06,0.07514446,0.11202112
0.025553105,0.0027326643,0.02,0.017408628,0.009106636
0.18896747,0.30923265,0.08,0.14305425,0.40319842
0.25958133,0.25375128,0.28,0.45280102,0.34922814
0.02161329,0.010983199,0.0,0.00889862,0.009796917
0.021080729,0.042626858,0.0,0.082409315,0.026180983
0.12608601,0.15706423,0.2,0.3003084,0.1926791
0.086919434,0.019778699,0.04,0.0528537,0.053139836
0.11519481,0.13860756,0.03,0.13817221,0.10713744
0.037109856,0.10591927,0.03,0.03410509,0.093102604
0.094275884,0.080338895,0.0,0.08181757,0.06584099
0.020950621,0.026985526,0.02,0.090229705,0.026066154
0.015873717,0.003584087,0.0,0.0045529334,0.00728783
0.06282666,0.09572676,0.36,0.17848071,0.096793145
0.021225514,0.005540043,0.0,0.0054138177,0.008543223
0.09415678,0.10866743,0.29,0.18525939,0.16215998
0.003683045,0.005122155,0.0,0.005842389,0.004075825
0.009752558,0.010810912,0.09,0.07542679,0.018365085
0.04397633,0.0318996,0.04,0.09890283,0.03586912
0.11660178,0.02159226,0.06,0.086109415,0.05078578
0.3113149,0.4003201,0.43,0.41925064,0.39708585
0.13531557,0.20183623,0.15,0.17762198,0.1978901
0.019346828,0.03089565,0.01,0.0960577,0.03568229
0.06731884,0.17029339,0.02,0.039784804,0.142943
0.13204671,0.052325845,0.06,0.08853304,0.051697373
0.018478163,0.010381788,0.07,0.077702194,0.019075125
0.04540135,0.023148239,0.08,0.029994218,0.03932202
0.20646612,0.07524416,0.24,0.13520147,0.17555466
0.7397879,0.5654402,0.59,0.67182463,0.6221732
0.017348988,0.01659134,0.02,0.013185667,0.01918462
0.040999103,0.025737703,0.01,0.04229306,0.03778985
0.17166837,0.046566308,0.05,0.1472317,0.07684392
0.04783201,0.051784992,0.05,0.057554804,0.025969326
0.0030499366,0.004742682,0.0,0.0556042,0.0038164854
0.0024886867,0.011207521,0.0,0.00435757,0.011375964
0.034797687,0.036222845,0.0,0.02446799,0.031106204
0.09873136,0.10675371,0.09,0.09864762,0.073183596
0.06159124,0.19013718,0.11,0.10369082,0.112627596
0.06792727,0.043717742,0.07,0.12080684,0.03420925
0.024662882,0.022312313,0.07,0.02932105,0.0342184
0.07700317,0.013405263,0.03,0.04936208,0.034633905
0.024606414,0.023265153,0.08,0.11024533,0.020938516
0.033620276,0.045587927,0.01,0.023687694,0.032664567
0.027032262,0.02004528,0.04,0.041149832,0.023334771
0.10384415,0.061179668,0.07,0.07248657,0.0728696
0.0030023754,0.0049519837,0.0,0.0556042,0.00396508
0.05441713,0.06115192,0.1,0.087695174,0.036815524
0.04009926,0.0044389367,0.01,0.014814302,0.008522123
0.00831865,0.010507196,0.0,0.0024118654,0.010971218
0.07081124,0.014236391,0.21,0.019992774,0.011760682
0.08037904,0.09250042,0.13,0.13671382,0.06153047
0.098076895,0.037348747,0.24,0.10749524,0.07316986
0.03537097,0.019307524,0.03,0.024176413,0.0228571
0.11274022,0.08521101,0.09,0.16896752,0.077435106
0.006176337,0.06155473,0.01,0.01227649,0.07020515
0.034247573,0.008080035,0.0,0.018419946,0.0078086257
0.04918469,0.014600456,0.04,0.0061083967,0.01405412
0.03184628,0.04003209,0.02,0.0836575,0.033826083
0.026525322,0.007969201,0.04,0.014330071,0.01801157
0.45476076,0.50059164,0.53,0.48809138,0.47861916
0.046691403,0.030145347,0.06,0.066437826,0.02486664
0.0025385465,0.0038915277,0.0,0.0556042,0.0032271743
0.13124953,0.10219413,0.14,0.1576661,0.09235054
0.013856427,0.028446615,0.0,0.020376334,0.017269075
0.0050233896,0.029597938,0.0,0.060597584,0.022359312
0.25538313,0.18359813,0.32,0.27761197,0.26994717
0.07933206,0.015468061,0.54,0.039230056,0.03490475
0.07326366,0.032463282,0.1,0.060697515,0.04637021
0.14371854,0.16375783,0.19,0.16941608,0.24890244
0.06917284,0.07136789,0.08,0.03470414,0.046096027
0.08778838,0.025067776,0.37,0.0723399,0.04766661
0.09275547,0.1478613,0.1,0.11292241,0.26762697
0.0033632782,0.025534153,0.02,0.071606845,0.02481535
0.07813992,0.060561717,0.29,0.13956064,0.064388245
0.06088137,0.026429117,0.0,0.0672678,0.024199396
0.003804751,0.021089435,0.0,0.007012446,0.015384555
0.299375,0.25331905,0.22,0.2506865,0.2969214
0.23331864,0.22474971,0.27,0.26565802,0.23031002
0.01437991,0.052823544,0.0,0.06863457,0.04509163
0.07215812,0.05012411,0.07,0.20126905,0.055182934
0.016495328,0.0069309473,0.02,0.07828446,0.008319944
0.0329735,0.02897042,0.07,0.087381884,0.022244364
0.017970147,0.0031183958,0.0,0.0050550913,0.0047281682
0.0750886,0.030988067,0.01,0.018575964,0.054480493
0.00851033,0.005179554,0.0,0.0024263624,0.005159557
0.52055734,0.41500977,0.58,0.35030803,0.31456494
0.009010779,0.0021850467,0.0,0.012127383,0.0024472475
0.039821614,0.006552756,0.03,0.018883115,0.0049553216
0.011442418,0.0073794425,0.01,0.019676868,0.014941305
0.03326924,0.02238524,0.03,0.087609775,0.031003833
0.22593679,0.18948671,0.09,0.24938372,0.27438015
0.03201808,0.040791005,0.04,0.044258546,0.026470095
0.02015003,0.018096834,0.0,0.0073917364,0.023739249
0.10817375,0.042128056,0.02,0.049615573,0.03973767
0.10187482,0.1921587,0.14,0.06165538,0.12027383
0.22647992,0.28137428,0.48,0.3636168,0.25018406
0.052085288,0.06721637,0.02,0.05297243,0.07749802
0.09145405,0.09830251,0.2,0.15763524,0.13048571
0.0031820373,0.024193287,0.07,0.058841802,0.022277057
0.0022036876,0.005648911,0.0,0.0556042,0.00514853
0.07213146,0.032720238,0.04,0.045156837,0.020424455
0.002340541,0.0041283667,0.0,0.0556042,0.004522234
0.0030056187,0.012712538,0.0,0.007466892,0.019793779
0.00267063,0.010233551,0.0,0.0052282885,0.017437398
0.005875654,0.019226521,0.03,0.024802037,0.013125449
0.0017271396,0.0035972,0.0,0.0038783187,0.0023539066
0.04739637,0.0011450648,0.0,0.014800822,0.0018765926
0.06976444,0.060787946,0.04,0.05442261,0.08265591
0.0074544805,0.013656676,0.0,0.01905569,0.011910468
0.6353133,0.8194316,0.75,0.68004847,0.8203918
0.15284088,0.18668479,0.27,0.18046916,0.2777487
0.0114472145,0.059165925,0.02,0.06919694,0.03460893
0.008555782,0.0021357536,0.03,0.0043942034,0.005432546
0.67752177,0.6961595,0.61,0.79754084,0.68138194
0.02201984,0.028210044,0.04,0.13724044,0.02564013
0.03509909,0.026104957,0.03,0.037960995,0.022823751
0.008735131,0.006117046,0.0,0.0050325426,0.007129401
0.04198116,0.021081358,0.09,0.038909175,0.02116388
0.03404305,0.12540409,0.07,0.048929103,0.05102524
0.005746698,0.027764976,0.0,0.010816979,0.020339102
0.005918044,0.012666851,0.02,0.024709057,0.010903329
0.045381762,0.060250044,0.07,0.037245266,0.06628674
0.017970147,0.0023658574,0.0,0.0055543217,0.0029717386
0.02677368,0.042421043,0.0,0.012452204,0.06150949
0.008877391,0.0029732883,0.0,0.0019428948,0.004262835
0.008932901,0.010474473,0.0,0.012013699,0.019804686
0.029136224,0.008119315,0.02,0.012756125,0.013637632
0.035032336,0.010889441,0.03,0.02326495,0.009018749
0.06280346,0.07415193,0.08,0.13307829,0.05457443
0.0501817,0.07302457,0.09,0.1158288,0.08270499
0.034545776,0.01971519,0.0,0.025403675,0.028789759
0.18305527,0.19236767,0.28,0.14918965,0.13631508
0.04207145,0.033563316,0.04,0.08647132,0.018621027
0.017720124,0.01168552,0.0,0.005837378,0.02032715
0.071777396,0.061207592,0.08,0.09946099,0.05551079
0.04806801,0.1294404,0.09,0.11750964,0.10165337
0.04198116,0.011026949,0.01,0.029695587,0.014762282
0.31469867,0.4548121,0.15,0.18882,0.34780517
0.018498125,0.041613907,0.03,0.10432364,0.03035602
0.0363184,0.015134931,0.02,0.033048388,0.024535328
0.054152552,0.01852414,0.0,0.0452902,0.06400421
0.011793377,0.028122723,0.0,0.0126668755,0.024532795
0.054146297,0.03951484,0.27,0.06121613,0.0353691
0.1846333,0.08090934,0.2,0.19154045,0.07350084
0.19139233,0.07816857,0.27,0.18267395,0.0986464
0.024027184,0.0019231737,0.19,0.09109416,0.0043705106
0.06077588,0.060134083,0.03,0.09732905,0.07174066
0.009146314,0.037413657,0.03,0.0030757734,0.016000867
0.1858709,0.14031503,0.25,0.22440545,0.17829418
0.0485113,0.01369065,0.0,0.02475423,0.024686933
0.17073195,0.079386055,0.09,0.1393339,0.055965275
0.05850961,0.0111706555,0.12,0.027917374,0.017570913
0.09362407,0.0930047,0.01,0.06662751,0.10125503
0.007378325,0.009152472,0.0,0.058136337,0.0059914887
0.0527209,0.020994812,0.04,0.09505585,0.013537794
0.023546228,0.010150701,0.06,0.07568985,0.010748625
0.05667632,0.037569255,0.01,0.05304602,0.05225128
0.065579794,0.060976803,0.07,0.1031512,0.06115043
0.05510686,0.019236475,0.04,0.04164666,0.032014012
0.0352808,0.0049621463,0.21,0.018934386,0.016719192
0.044552825,0.0121459365,0.01,0.021021636,0.013658136
0.082037136,0.044826865,0.02,0.053854927,0.05276966
0.0985928,0.06722137,0.05,0.08536604,0.098565966
0.038401473,0.007119894,0.04,0.03150349,0.010155082
0.08279158,0.08139843,0.39,0.08128777,0.1263507
0.14020745,0.14521962,0.06,0.116173476,0.19782177
0.0031578857,0.016912133,0.0,0.008963024,0.021176785
0.010313035,0.017462939,0.0,0.058136337,0.012911618
0.00875342,0.01172784,0.0,0.005398839,0.010890901
0.06604395,0.039501965,0.04,0.032880545,0.038072437
0.103911884,0.116123885,0.13,0.12293387,0.14933264
0.021663422,0.04768476,0.02,0.0836575,0.035945505
0.010536963,0.0037049353,0.0,0.0037538726,0.005738497
0.08464721,0.043837458,0.06,0.1750563,0.10183942
0.021248473,0.0020473301,0.04,0.005068864,0.002200365
0.006449279,0.01967299,0.03,0.07367495,0.00967589
0.064302176,0.14665905,0.16,0.15369654,0.09978339
0.0150969215,0.007951826,0.02,0.07425629,0.010137647
0.029917823,0.046722353,0.0,0.09120842,0.046574652
0.05156205,0.031979978,0.02,0.046965066,0.032079697
0.1744353,0.04005903,0.08,0.041473076,0.04391244
0.07607674,0.112936944,0.0,0.051109415,0.12759727
0.031448137,0.017394543,0.01,0.017353559,0.04154581
0.14414588,0.12128782,0.19,0.1505825,0.11539024
0.04677139,0.068501264,0.0,0.113705724,0.0578216
0.15350462,0.051739037,0.27,0.19494389,0.05461362
0.16704677,0.53266674,0.47,0.48886484,0.23408842
0.0477059,0.016292036,0.02,0.04950496,0.0100797415
0.0026902591,0.006105423,0.0,0.0556042,0.0043078065
0.004129295,0.021689653,0.0,0.008340257,0.017997593
0.07552204,0.065764666,0.21,0.1562877,0.07619861
0.022704009,0.047991216,0.12,0.09251637,0.029456794
0.015194578,0.028480351,0.01,0.070372045,0.025998652
0.014458116,0.008803934,0.0,0.012844846,0.0085452795
0.019680088,0.04363656,0.05,0.1367153,0.035749197
0.042133987,0.016389906,0.02,0.035957757,0.017627835
0.02715818,0.052323163,0.01,0.028151222,0.031208187
0.035936326,0.03243521,0.06,0.039803643,0.0374839
0.041184444,0.07146114,0.0,0.13942115,0.044285417
0.06263108,0.011112571,0.14,0.049835842,0.026876003
0.17437737,0.053113133,0.28,0.18819742,0.059110165
0.0506147,0.02575615,0.08,0.026061563,0.021480352
0.04626308,0.063106656,0.08,0.11360028,0.08447561
0.009979429,0.0062617958,0.0,0.009111786,0.01093173
0.029211257,0.005155146,0.02,0.02387243,0.004099041
0.10171729,0.20854396,0.21,0.104323834,0.2020385
0.08267076,0.05234167,0.04,0.060807995,0.02830574
0.024562072,0.06384316,0.0,0.010663753,0.023422152
0.011679154,0.008403957,0.0,0.0036811943,0.012793273
0.008721149,0.009324819,0.0,0.0023472223,0.010417759
0.002878623,0.021535397,0.0,0.055968776,0.013574094
0.11610718,0.0401392,0.17,0.16005057,0.04281637
0.014415833,0.023343682,0.0,0.07060115,0.014413327
0.108348705,0.057047278,0.09,0.106840074,0.079778135
0.0046981983,0.014847189,0.0,0.057391625,0.019268095
0.16340145,0.2873969,0.44,0.20957983,0.24438211
0.12264064,0.15937144,0.13,0.13533078,0.21105611
0.10260229,0.15183958,0.08,0.104877695,0.22513121
0.061095368,0.07567391,0.21,0.1258969,0.24123722
0.03168487,0.0012896657,0.04,0.007507973,0.0025743246
0.0028089802,0.0053206086,0.0,0.0046942756,0.0038973093
0.12055995,0.1700542,0.23,0.16817704,0.17933768
0.11166904,0.17914602,0.23,0.14011519,0.16651675
0.20601274,0.4730171,0.23,0.16877457,0.49208626
0.16307461,0.27505487,0.15,0.15815401,0.28322458
0.14499196,0.15707979,0.15,0.10638594,0.16257125
0.01803534,0.009213477,0.07,0.0066526015,0.017802149
0.034580827,0.033671916,0.06,0.029809652,0.03553289
0.085869774,0.092819095,0.14,0.058483783,0.03490466
0.005162735,0.0041460395,0.0,0.06676522,0.005872458
0.037694003,0.013969928,0.04,0.017844409,0.024183512
0.1424871,0.08984926,0.24,0.25023296,0.07148424
